Year,Site,collector ID,nYOY,nWI
2017,Fortune,685,NA,2
2017,Fortune,686,NA,2
2017,Fortune,687,NA,1
2017,Fortune,688,2,1
2017,Fortune,689,1,1
2017,Fortune,690,NA,1
2017,Fortune,691,NA,3
2017,Fortune,692,1,1
2017,Fortune,693,2,2
2017,Fortune,694,NA,1
2017,Fortune,695,NA,NA
2017,Fortune,696,NA,NA
2017,Fortune,697,NA,NA
2017,Fortune,698,NA,NA
2017,Murray Harbour,759,NA,1
2017,Murray Harbour,760,1,1
2017,Murray Harbour,761,NA,NA
2017,Murray Harbour,762,1,1
2017,Murray Harbour,763,NA,2
2017,Murray Harbour,764,NA,1
2017,Murray Harbour,765,1,1
2017,Murray Harbour,766,1,NA
2017,Murray Harbour,767,NA,NA
2017,Murray Harbour,768,NA,NA
2017,Murray Harbour,769,NA,NA
2017,Murray Harbour,770,1,NA
2017,Murray Harbour,771,1,NA
2017,Murray Harbour,772,NA,1
2017,Murray Harbour,773,NA,NA
2017,Murray Harbour,774,1,1
2017,Murray Harbour,775,2,1
2017,Murray Harbour,776,1,2
2017,Murray Harbour,777,NA,1
2017,Murray Harbour,778,NA,1
2017,Murray Harbour,779,2,1
2017,Murray Harbour,780,1,1
2017,Murray Harbour,781,1,NA
2017,Murray Harbour,782,1,1
2017,Murray Harbour,783,NA,1
2017,Murray Harbour,784,NA,NA
2017,Murray Harbour,785,1,NA
2017,Murray Harbour,786,1,1
2017,Murray Harbour,787,NA,NA
2017,Murray Harbour,788,1,1
2017,Nine Mile Creek,729,NA,NA
2017,Nine Mile Creek,730,NA,NA
2017,Nine Mile Creek,731,NA,NA
2017,Nine Mile Creek,732,NA,NA
2017,Nine Mile Creek,733,NA,NA
2017,Nine Mile Creek,734,NA,NA
2017,Nine Mile Creek,735,NA,NA
2017,Nine Mile Creek,736,NA,NA
2017,Nine Mile Creek,737,NA,NA
2017,Nine Mile Creek,738,NA,NA
2017,Nine Mile Creek,739,NA,NA
2017,Nine Mile Creek,740,NA,NA
2017,Nine Mile Creek,741,NA,NA
2017,Nine Mile Creek,742,NA,NA
2017,Nine Mile Creek,743,NA,NA
2017,Nine Mile Creek,744,NA,NA
2017,Nine Mile Creek,745,NA,NA
2017,Nine Mile Creek,746,NA,NA
2017,Nine Mile Creek,747,NA,NA
2017,Nine Mile Creek,748,NA,NA
2017,Nine Mile Creek,749,NA,NA
2017,Nine Mile Creek,750,NA,NA
2017,Nine Mile Creek,751,NA,NA
2017,Nine Mile Creek,752,NA,NA
2017,Nine Mile Creek,753,NA,NA
2017,Nine Mile Creek,754,NA,NA
2017,Nine Mile Creek,755,NA,NA
2017,Nine Mile Creek,756,NA,NA
2017,Nine Mile Creek,757,NA,NA
2017,Nine Mile Creek,758,NA,NA
2017,Skinner's Pond,604,6,4
2017,Skinner's Pond,605,7,4
2017,Skinner's Pond,606,7,2
2017,Skinner's Pond,607,4,3
2017,Skinner's Pond,608,3,4
2017,Skinner's Pond,609,5,4
2017,Skinner's Pond,610,5,4
2017,Skinner's Pond,611,7,4
2017,Skinner's Pond,612,5,5
2017,Skinner's Pond,613,3,2
2017,Skinner's Pond,614,6,3
2017,Skinner's Pond,615,6,3
2017,Skinner's Pond,616,5,5
2017,Skinner's Pond,617,5,3
2017,Skinner's Pond,618,8,6
2017,Skinner's Pond,619,5,6
2017,Skinner's Pond,620,9,5
2017,Skinner's Pond,621,6,6
2017,Skinner's Pond,622,4,2
2017,Skinner's Pond,623,7,2
2017,Skinner's Pond,624,6,1
2017,Skinner's Pond,625,4,6
2017,Skinner's Pond,626,7,3
2017,Skinner's Pond,627,7,5
2017,Skinner's Pond,628,7,3
2017,Skinner's Pond,629,3,4
2017,Skinner's Pond,630,5,6
2017,Skinner's Pond,631,4,4
2017,Skinner's Pond,632,5,5
2017,Skinner's Pond,633,7,4
2017,Wallace,1161,NA,NA
2017,Wallace,1162,NA,NA
2017,Wallace,1164,NA,NA
2017,Wallace,1165,NA,NA
2017,Wallace,1166,NA,NA
2017,Wallace,1167,NA,NA
2017,Wallace,1168,NA,NA
2017,Wallace,1169,NA,NA
2017,Wallace,1170,NA,NA
2017,Wallace,1171,NA,NA
2017,Wallace,1172,NA,NA
2017,Wallace,1173,NA,NA
2017,Wallace,1174,NA,NA
2017,Wallace,1175,NA,NA
2017,Wallace,1176,NA,NA
2017,Wallace,1177,NA,NA
2017,Wallace,1178,NA,NA
2017,Wallace,1179,NA,NA
2017,Wallace,1180,NA,NA
2017,Wallace,1181,NA,NA
2017,Wallace,1182,NA,NA
2017,Wallace,1183,NA,NA
2017,Wallace,1184,NA,NA
2017,Wallace,1185,NA,NA
2017,Wallace,1186,NA,NA
2017,Wallace,1187,NA,NA
2017,Wallace,1188,NA,NA
2017,Wallace,1189,NA,NA
2017,Wallace,1190,NA,NA
2018,Alberton,2343,6,5
2018,Alberton,2344,8,7
2018,Alberton,2345,6,5
2018,Alberton,2346,10,3
2018,Alberton,2347,4,6
2018,Alberton,2348,4,1
2018,Alberton,2349,7,5
2018,Alberton,2350,6,7
2018,Alberton,2351,10,5
2018,Alberton,2353,7,4
2018,Alberton,2354,5,3
2018,Alberton,2355,6,2
2018,Alberton,2356,3,2
2018,Alberton,2357,5,6
2018,Alberton,2358,5,5
2018,Alberton,2359,5,5
2018,Alberton,2360,8,3
2018,Alberton,2361,1,2
2018,Alberton,2362,2,4
2018,Alberton,2363,6,5
2018,Alberton,2364,1,5
2018,Alberton,2365,10,2
2018,Alberton,2366,9,4
2018,Alberton,2367,5,2
2018,Alberton,2368,8,4
2018,Alberton,2370,9,6
2018,Alberton,2371,11,5
2018,Alberton,2372,10,2
2018,Covehead,2373,11,2
2018,Covehead,2374,5,6
2018,Covehead,2375,8,5
2018,Covehead,2376,2,NA
2018,Covehead,2378,8,1
2018,Covehead,2379,4,4
2018,Covehead,2380,NA,3
2018,Covehead,2381,9,3
2018,Covehead,2382,12,5
2018,Covehead,2383,9,5
2018,Covehead,2384,8,4
2018,Covehead,2385,8,3
2018,Covehead,2386,9,3
2018,Covehead,2388,2,4
2018,Covehead,2389,8,5
2018,Covehead,2390,5,2
2018,Covehead,2391,10,2
2018,Covehead,2392,5,3
2018,Covehead,2393,7,5
2018,Covehead,2394,11,6
2018,Covehead,2395,14,5
2018,Covehead,2397,12,NA
2018,Covehead,2398,10,2
2018,Covehead,2399,7,1
2018,Covehead,2501,6,3
2018,Covehead,2502,9,4
2018,Egmont Bay,2335,NA,NA
2018,Egmont Bay,2536,NA,1
2018,Egmont Bay,2537,NA,NA
2018,Egmont Bay,2539,NA,2
2018,Egmont Bay,2540,NA,NA
2018,Egmont Bay,2541,NA,NA
2018,Egmont Bay,2542,NA,NA
2018,Egmont Bay,2543,NA,NA
2018,Egmont Bay,2545,NA,1
2018,Egmont Bay,2546,NA,2
2018,Egmont Bay,2547,NA,NA
2018,Egmont Bay,2548,NA,1
2018,Egmont Bay,2550,NA,1
2018,Egmont Bay,2551,NA,2
2018,Egmont Bay,2552,NA,NA
2018,Egmont Bay,2553,1,NA
2018,Egmont Bay,2554,NA,1
2018,Egmont Bay,2555,NA,NA
2018,Egmont Bay,2556,NA,NA
2018,Egmont Bay,2557,2,1
2018,Egmont Bay,2558,NA,NA
2018,Egmont Bay,2559,NA,1
2018,Egmont Bay,2560,NA,NA
2018,Egmont Bay,2561,NA,1
2018,Egmont Bay,2562,NA,1
2018,Fortune,178,NA,NA
2018,Fortune,179,NA,NA
2018,Fortune,180,NA,1
2018,Fortune,181,NA,NA
2018,Fortune,182,NA,NA
2018,Fortune,183,NA,2
2018,Fortune,184,NA,1
2018,Fortune,185,NA,1
2018,Fortune,186,NA,NA
2018,Fortune,187,2,2
2018,Fortune,188,1,2
2018,Fortune,189,1,2
2018,Fortune,190,1,1
2018,Fortune,191,2,1
2018,Fortune,192,1,1
2018,Fortune,193,NA,3
2018,Fortune,194,NA,2
2018,Fortune,195,1,2
2018,Fortune,196,NA,2
2018,Fortune,197,NA,1
2018,Fortune,198,NA,1
2018,Fortune,199,NA,2
2018,Fortune,200,1,2
2018,Fortune,2301,1,NA
2018,Fortune,2302,NA,NA
2018,Fortune,2303,NA,2
2018,Fortune,2304,NA,NA
2018,Fortune,2305,NA,3
2018,Fortune,2306,NA,1
2018,Fortune,2307,1,1
2018,Fortune,2308,NA,1
2018,Fortune,2309,1,1
2018,Fortune,2310,NA,3
2018,Fortune,2311,1,2
2018,Fortune,2312,1,NA
2018,Murray Harbour,2563,1,2
2018,Murray Harbour,2564,NA,2
2018,Murray Harbour,2565,1,1
2018,Murray Harbour,2566,NA,2
2018,Murray Harbour,2567,1,NA
2018,Murray Harbour,2568,NA,1
2018,Murray Harbour,2569,NA,1
2018,Murray Harbour,2570,1,1
2018,Murray Harbour,2571,NA,1
2018,Murray Harbour,2572,NA,1
2018,Murray Harbour,2573,NA,1
2018,Murray Harbour,2574,1,1
2018,Murray Harbour,2575,NA,NA
2018,Murray Harbour,2576,NA,1
2018,Murray Harbour,2577,NA,NA
2018,Murray Harbour,2578,NA,NA
2018,Murray Harbour,2579,1,1
2018,Murray Harbour,2580,NA,NA
2018,Murray Harbour,2581,1,2
2018,Murray Harbour,2582,1,NA
2018,Murray Harbour,2583,NA,NA
2018,Murray Harbour,2584,NA,NA
2018,Murray Harbour,2585,NA,1
2018,Murray Harbour,2586,1,NA
2018,Murray Harbour,2587,2,1
2018,Murray Harbour,2588,NA,NA
2018,Murray Harbour,2589,NA,NA
2018,Murray Harbour,2590,1,1
2018,Murray Harbour,2591,1,1
2018,Murray Harbour,2592,1,1
2018,Nine Mile Creek,2504,NA,NA
2018,Nine Mile Creek,2505,NA,NA
2018,Nine Mile Creek,2506,NA,NA
2018,Nine Mile Creek,2507,NA,NA
2018,Nine Mile Creek,2508,NA,NA
2018,Nine Mile Creek,2509,NA,NA
2018,Nine Mile Creek,2510,NA,NA
2018,Nine Mile Creek,2511,NA,NA
2018,Nine Mile Creek,2512,NA,NA
2018,Nine Mile Creek,2513,NA,NA
2018,Nine Mile Creek,2514,NA,NA
2018,Nine Mile Creek,2515,NA,NA
2018,Nine Mile Creek,2516,NA,NA
2018,Nine Mile Creek,2517,NA,NA
2018,Nine Mile Creek,2518,NA,NA
2018,Nine Mile Creek,2519,NA,NA
2018,Nine Mile Creek,2520,NA,NA
2018,Nine Mile Creek,2521,NA,NA
2018,Nine Mile Creek,2522,NA,NA
2018,Nine Mile Creek,2523,NA,NA
2018,Nine Mile Creek,2524,NA,NA
2018,Nine Mile Creek,2525,NA,NA
2018,Nine Mile Creek,2526,NA,NA
2018,Nine Mile Creek,2528,NA,NA
2018,Nine Mile Creek,2529,NA,NA
2018,Nine Mile Creek,2530,NA,NA
2018,Nine Mile Creek,2531,NA,NA
2018,Nine Mile Creek,2532,NA,NA
2018,Skinner's Pond,2313,15,5
2018,Skinner's Pond,2314,8,7
2018,Skinner's Pond,2315,9,5
2018,Skinner's Pond,2316,13,5
2018,Skinner's Pond,2317,16,6
2018,Skinner's Pond,2318,9,5
2018,Skinner's Pond,2319,12,5
2018,Skinner's Pond,2320,18,5
2018,Skinner's Pond,2321,13,3
2018,Skinner's Pond,2322,9,6
2018,Skinner's Pond,2323,13,5
2018,Skinner's Pond,2324,18,6
2018,Skinner's Pond,2325,15,5
2018,Skinner's Pond,2328,9,6
2018,Skinner's Pond,2329,12,3
2018,Skinner's Pond,2330,15,6
2018,Skinner's Pond,2331,12,3
2018,Skinner's Pond,2332,13,5
2018,Skinner's Pond,2333,10,3
2018,Skinner's Pond,2334,17,3
2018,Skinner's Pond,2335,6,4
2018,Skinner's Pond,2336,14,3
2018,Skinner's Pond,2337,11,5
2018,Skinner's Pond,2338,8,4
2018,Skinner's Pond,2339,14,4
2018,Skinner's Pond,2340,11,5
2018,Skinner's Pond,2341,7,6
2018,Skinner's Pond,2342,6,3
2018,Wallace,2045,NA,NA
2018,Wallace,2046,NA,NA
2018,Wallace,2048,NA,NA
2018,Wallace,2049,NA,NA
2018,Wallace,2050,NA,NA
2018,Wallace,2051,NA,NA
2018,Wallace,2052,NA,NA
2018,Wallace,2053,NA,NA
2018,Wallace,2054,NA,NA
2018,Wallace,2055,NA,NA
2018,Wallace,2056,NA,NA
2018,Wallace,2057,NA,NA
2018,Wallace,2113,NA,NA
2018,Wallace,2114,NA,NA
2018,Wallace,2115,NA,NA
2018,Wallace,2116,NA,NA
2018,Wallace,2117,NA,NA
2018,Wallace,2118,NA,NA
2018,Wallace,2119,NA,NA
2018,Wallace,2120,NA,NA
2018,Wallace,2121,NA,NA
2018,Wallace,2122,NA,NA
2018,Wallace,2123,NA,NA
2018,Wallace,2124,NA,NA
2018,Wallace,2125,NA,NA
2018,Wallace,2128,NA,NA
2018,Wallace,2129,NA,NA
2018,Wallace,9999,NA,NA
2019,Alberton,1266,7,3
2019,Alberton,1267,4,5
2019,Alberton,1268,9,6
2019,Alberton,1269,7,6
2019,Alberton,1270,5,3
2019,Alberton,1271,4,2
2019,Alberton,1272,2,5
2019,Alberton,1273,2,2
2019,Alberton,1274,2,4
2019,Alberton,1275,7,5
2019,Alberton,1276,4,1
2019,Alberton,1277,5,5
2019,Alberton,1278,7,5
2019,Alberton,1279,2,5
2019,Alberton,1281,NA,NA
2019,Alberton,1282,NA,NA
2019,Alberton,1283,9,12
2019,Alberton,1284,8,6
2019,Alberton,1285,11,4
2019,Alberton,1286,10,7
2019,Alberton,1287,5,3
2019,Alberton,1288,5,4
2019,Alberton,1290,12,8
2019,Alberton,1291,1,1
2019,Alberton,1292,9,5
2019,Alberton,1293,NA,NA
2019,Alberton,1294,1,2
2019,Alberton,1295,1,NA
2019,Covehead,1356,1,8
2019,Covehead,1357,3,7
2019,Covehead,1358,1,8
2019,Covehead,1360,2,5
2019,Covehead,1361,NA,4
2019,Covehead,1364,5,9
2019,Covehead,1365,1,4
2019,Covehead,1366,NA,2
2019,Covehead,1367,2,3
2019,Covehead,1368,NA,4
2019,Covehead,1369,NA,6
2019,Covehead,1370,NA,4
2019,Covehead,1372,1,NA
2019,Covehead,1374,5,8
2019,Covehead,1375,NA,9
2019,Covehead,1376,1,6
2019,Covehead,1377,1,3
2019,Covehead,1378,3,6
2019,Covehead,1381,NA,NA
2019,Covehead,1385,2,7
2019,Egmont Bay,1296,1,1
2019,Egmont Bay,1297,1,1
2019,Egmont Bay,1298,NA,1
2019,Egmont Bay,1299,1,1
2019,Egmont Bay,1300,NA,NA
2019,Egmont Bay,1301,NA,2
2019,Egmont Bay,1302,1,2
2019,Egmont Bay,1303,1,1
2019,Egmont Bay,1304,NA,3
2019,Egmont Bay,1305,2,2
2019,Egmont Bay,1306,2,3
2019,Egmont Bay,1307,NA,1
2019,Egmont Bay,1308,NA,2
2019,Egmont Bay,1309,NA,1
2019,Egmont Bay,1310,NA,1
2019,Egmont Bay,1311,NA,4
2019,Egmont Bay,1312,2,2
2019,Egmont Bay,1313,NA,1
2019,Egmont Bay,1314,NA,1
2019,Egmont Bay,1315,1,1
2019,Egmont Bay,1316,NA,1
2019,Egmont Bay,1317,1,1
2019,Egmont Bay,1318,1,2
2019,Egmont Bay,1319,NA,1
2019,Egmont Bay,1320,1,2
2019,Egmont Bay,1321,NA,2
2019,Egmont Bay,1322,NA,1
2019,Egmont Bay,1323,NA,2
2019,Egmont Bay,1324,1,1
2019,Egmont Bay,1325,1,3
2019,Fortune,1231,NA,NA
2019,Fortune,1232,NA,NA
2019,Fortune,1233,NA,1
2019,Fortune,1234,NA,NA
2019,Fortune,1235,NA,NA
2019,Fortune,1236,NA,NA
2019,Fortune,1237,NA,2
2019,Fortune,1238,NA,NA
2019,Fortune,1239,NA,1
2019,Fortune,1240,1,2
2019,Fortune,1241,1,3
2019,Fortune,1242,1,3
2019,Fortune,1243,1,1
2019,Fortune,1244,NA,4
2019,Fortune,1245,NA,4
2019,Fortune,1246,NA,4
2019,Fortune,1247,3,NA
2019,Fortune,1248,NA,2
2019,Fortune,1249,1,1
2019,Fortune,1250,1,3
2019,Fortune,1251,1,3
2019,Fortune,1252,1,2
2019,Fortune,1253,NA,1
2019,Fortune,1254,1,2
2019,Fortune,1255,NA,NA
2019,Fortune,1256,NA,2
2019,Fortune,1257,NA,1
2019,Fortune,1258,1,NA
2019,Fortune,1259,2,1
2019,Fortune,1260,NA,NA
2019,Fortune,1261,NA,2
2019,Fortune,1262,1,NA
2019,Fortune,1263,NA,1
2019,Fortune,1264,NA,1
2019,Fortune,1265,NA,1
2019,Murray Harbour,326,1,2
2019,Murray Harbour,327,NA,1
2019,Murray Harbour,328,NA,3
2019,Murray Harbour,329,NA,NA
2019,Murray Harbour,330,NA,NA
2019,Murray Harbour,331,1,NA
2019,Murray Harbour,332,NA,3
2019,Murray Harbour,333,NA,NA
2019,Murray Harbour,334,NA,2
2019,Murray Harbour,335,NA,1
2019,Murray Harbour,336,1,NA
2019,Murray Harbour,338,1,1
2019,Murray Harbour,339,NA,NA
2019,Murray Harbour,341,1,1
2019,Murray Harbour,342,1,1
2019,Murray Harbour,343,1,2
2019,Murray Harbour,344,NA,NA
2019,Murray Harbour,345,NA,NA
2019,Murray Harbour,346,NA,NA
2019,Murray Harbour,347,NA,NA
2019,Murray Harbour,348,1,NA
2019,Murray Harbour,349,NA,NA
2019,Murray Harbour,351,NA,1
2019,Murray Harbour,352,NA,2
2019,Murray Harbour,353,NA,NA
2019,Murray Harbour,354,NA,NA
2019,Murray Harbour,355,1,1
2019,Nine Mile Creek,1386,NA,NA
2019,Nine Mile Creek,1387,NA,NA
2019,Nine Mile Creek,1388,NA,NA
2019,Nine Mile Creek,1389,NA,NA
2019,Nine Mile Creek,1390,NA,NA
2019,Nine Mile Creek,1391,NA,NA
2019,Nine Mile Creek,1392,NA,NA
2019,Nine Mile Creek,1393,NA,NA
2019,Nine Mile Creek,1394,NA,NA
2019,Nine Mile Creek,1395,NA,NA
2019,Nine Mile Creek,1396,NA,NA
2019,Nine Mile Creek,1397,NA,NA
2019,Nine Mile Creek,1398,NA,NA
2019,Nine Mile Creek,1399,NA,NA
2019,Nine Mile Creek,1400,NA,NA
2019,Nine Mile Creek,1401,NA,NA
2019,Nine Mile Creek,1402,NA,NA
2019,Nine Mile Creek,1403,NA,NA
2019,Nine Mile Creek,1404,NA,NA
2019,Nine Mile Creek,1405,NA,NA
2019,Nine Mile Creek,1406,NA,NA
2019,Nine Mile Creek,1407,NA,NA
2019,Nine Mile Creek,1408,NA,NA
2019,Nine Mile Creek,1409,NA,NA
2019,Nine Mile Creek,1410,NA,NA
2019,Nine Mile Creek,1411,NA,NA
2019,Nine Mile Creek,1412,NA,NA
2019,Nine Mile Creek,1413,NA,NA
2019,Nine Mile Creek,1414,NA,NA
2019,Nine Mile Creek,1415,NA,NA
2019,Nine Mile Creek,1416,NA,NA
2019,Nine Mile Creek,1417,NA,NA
2019,Nine Mile Creek,1418,NA,NA
2019,Nine Mile Creek,1419,NA,NA
2019,Nine Mile Creek,1420,NA,NA
2019,Skinner's Pond,1201,6,5
2019,Skinner's Pond,1203,3,3
2019,Skinner's Pond,1205,6,7
2019,Skinner's Pond,1206,7,8
2019,Skinner's Pond,1207,5,8
2019,Skinner's Pond,1208,7,6
2019,Skinner's Pond,1209,3,9
2019,Skinner's Pond,1210,8,4
2019,Skinner's Pond,1211,8,8
2019,Skinner's Pond,1212,9,5
2019,Skinner's Pond,1213,8,9
2019,Skinner's Pond,1214,7,7
2019,Skinner's Pond,1215,2,4
2019,Skinner's Pond,1216,3,8
2019,Skinner's Pond,1217,6,2
2019,Skinner's Pond,1218,6,6
2019,Skinner's Pond,1219,NA,NA
2019,Skinner's Pond,1220,4,6
2019,Skinner's Pond,1221,7,4
2019,Skinner's Pond,1222,6,6
2019,Skinner's Pond,1223,9,7
2019,Skinner's Pond,1224,6,7
2019,Skinner's Pond,1225,1,6
2019,Skinner's Pond,1226,5,6
2019,Skinner's Pond,1227,2,3
2019,Skinner's Pond,1228,4,6
2019,Skinner's Pond,1229,3,7
2019,Skinner's Pond,1230,8,12