"year","site","collector","condition","comment"
2018,"Alberton",2346,"OK",""
2018,"Wallace",2120,"OK",""
2018,"Covehead",2380,"OK",""
2018,"Wallace",2119,"OK",""
2018,"Covehead",2381,"OK",""
2018,"Fortune",180,"OK",""
2019,"Fortune",1250,"OK","no gravel"
2019,"Cape Egmont",1308,"OK",""
2019,"Cape Egmont",1319,"OK",""
2019,"Cape Egmont",1311,"OK",""
2019,"Cape Egmont",1310,"OK",""
2019,"Cape Egmont",1298,"OK",""
2019,"Cape Egmont",1320,"OK",""
2019,"Cape Egmont",1302,"OK",""
2019,"Cape Egmont",1318,"OK",""
2019,"Cape Egmont",1321,"OK",""
2019,"Cape Egmont",1322,"OK",""
2019,"Cape Egmont",1323,"OK",""
2019,"Cape Egmont",1309,"OK",""
2019,"Cape Egmont",1301,"OK",""
2019,"Cape Egmont",1316,"OK",""
2019,"Cape Egmont",1313,"OK",""
2019,"Cape Egmont",1315,"OK",""
2019,"Cape Egmont",1299,"OK",""
2019,"Cape Egmont",1296,"OK",""
2020,"Alberton",6744,"OK",""
2020,"Alberton",6735,"OK",""
2020,"Alberton",6750,"OK",""
2020,"Alberton",6745,"OK",""
2020,"Alberton",6740,"OK",""
2020,"Alberton",6739,"OK",""
2020,"Alberton",6734,"OK",""
2020,"Alberton",6733,"OK",""
2020,"Alberton",6738,"OK",""
2020,"Alberton",6743,"OK",""
2020,"Alberton",6749,"OK",""
2020,"Fortune",6673,"OK",""
2020,"Fortune",6671,"OK",""
2020,"Fortune",6677,"OK",""
2020,"Fortune",6683,"OK",""
2020,"Fortune",6679,"OK",""
2020,"Fortune",6680,"OK",""
2020,"Fortune",6682,"OK",""
2020,"Fortune",6689,"OK",""
2020,"Fortune",6672,"OK",""
2020,"Fortune",6674,"OK",""
2020,"Fortune",6678,"OK",""
2020,"Fortune",6688,"OK",""
2020,"Fortune",6690,"OK",""
2020,"Fortune",6685,"OK",""
2020,"Fortune",6666,"OK",""
2020,"Fortune",6694,"OK",""
2020,"Fortune",6669,"OK",""
2020,"Fortune",6686,"OK",""
2020,"Fortune",6687,"OK",""
2020,"Fortune",6692,"OK",""
2020,"Fortune",6693,"OK",""
2020,"Fortune",6664,"OK",""
2020,"Fortune",6665,"OK",""
2020,"Fortune",6662,"OK",""
2020,"Fortune",6695,"OK",""
2020,"Fortune",6668,"OK",""
2020,"Fortune",6667,"OK",""
2020,"Fortune",6675,"OK","25% gravel"
2020,"Murray Harbour",6715,"OK",""
2020,"Murray Harbour",6716,"OK",""
2020,"Murray Harbour",6701,"OK",""
2020,"Murray Harbour",6702,"OK",""
2020,"Murray Harbour",6703,"OK",""
2020,"Murray Harbour",6704,"OK",""
2020,"Murray Harbour",6705,"OK",""
2020,"Murray Harbour",6706,"OK",""
2020,"Murray Harbour",6717,"OK",""
2020,"Murray Harbour",6718,"OK",""
2020,"Murray Harbour",6720,"OK",""
2020,"Murray Harbour",6721,"OK",""
2020,"Murray Harbour",6722,"OK",""
2020,"Murray Harbour",6723,"OK",""
2020,"Skinner's Pond",6651,"OK",""
2020,"Skinner's Pond",6644,"OK",""
2020,"Skinner's Pond",6660,"OK",""
2020,"Skinner's Pond",6656,"OK",""
2020,"Skinner's Pond",6638,"OK",""
2020,"Cape Egmont",6615,"OK",""
2020,"Cape Egmont",6614,"OK",""
2020,"Cape Egmont",6613,"OK",""
2020,"Cape Egmont",6612,"OK",""
2020,"Cape Egmont",6611,"OK",""
2020,"Cape Egmont",6603,"OK",""
2020,"Cape Egmont",6607,"OK",""
2020,"Cape Egmont",6602,"OK",""
2020,"Cape Egmont",6601,"OK",""
2020,"Cape Egmont",6606,"OK",""
2020,"Cape Egmont",6625,"OK",""
2020,"Cape Egmont",6610,"OK",""
2020,"Cape Egmont",6605,"OK",""
2020,"Cape Egmont",6625,"OK",""
2020,"Cape Egmont",6609,"OK",""
2020,"Cape Egmont",6604,"OK",""
2020,"Cape Egmont",6608,"OK",""
2020,"Cape Egmont",6628,"OK",""
2020,"Cape Egmont",6627,"OK",""
2020,"Nine Mile Creek",6821,"OK",""
2020,"Nine Mile Creek",6826,"OK",""
2020,"Nine Mile Creek",6815,"OK",""
2020,"Nine Mile Creek",6809,"OK",""
2020,"Nine Mile Creek",6803,"OK",""
2020,"Nine Mile Creek",6810,"OK",""
2020,"Nine Mile Creek",6804,"OK",""
2020,"Nine Mile Creek",6806,"OK",""
2020,"Nine Mile Creek",6807,"OK",""
2020,"Nine Mile Creek",6808,"OK",""
2020,"Nine Mile Creek",6801,"OK",""
2020,"Nine Mile Creek",6802,"OK",""
2020,"Nine Mile Creek",6805,"OK",""
2020,"Nine Mile Creek",6822,"OK",""
2020,"Nine Mile Creek",6823,"OK",""
2020,"Nine Mile Creek",6824,"OK",""
2020,"Nine Mile Creek",6825,"OK",""
2020,"Nine Mile Creek",6816,"OK",""
2020,"Nine Mile Creek",6817,"OK",""
2020,"Nine Mile Creek",6818,"OK",""
2020,"Nine Mile Creek",6819,"OK",""
2019,"Fortune",1248,"OK",""
2019,"Fortune",1247,"OK",""
2019,"Fortune",1246,"OK",""
2019,"Fortune",1254,"OK",""
2019,"Fortune",1253,"OK",""
2019,"Fortune",1252,"OK",""
2019,"Fortune",1251,"OK",""
2019,"Fortune",1260,"OK",""
2019,"Fortune",1245,"OK",""
2019,"Fortune",1244,"OK",""
2019,"Fortune",1243,"OK",""
2019,"Fortune",1242,"OK",""
2019,"Fortune",1241,"OK",""
2019,"Fortune",1237,"OK",""
2019,"Fortune",1238,"OK",""
2019,"Fortune",1239,"OK",""
2019,"Fortune",1240,">1/2",""
2019,"Fortune",1236,"<1/2",""
2019,"Fortune",1259,"OK",""
2019,"Fortune",1258,"OK",""
2019,"Fortune",1257,"OK",""
2019,"Fortune",1256,"OK",""
2019,"Fortune",1255,"OK",""
2019,"Fortune",1265,"OK",""
2018,"Alberton",2347,"OK",""
2018,"Covehead",2382,"OK",""
2018,"Alberton",2348,"OK",""
2018,"Wallace",2118,"OK",""
2018,"Covehead",2383,"OK",""
2018,"Covehead",2384,"OK",""
2018,"Alberton",2349,"<1/2",""
2018,"Covehead",2385,"OK",""
2018,"Wallace",2117,"OK",""
2018,"Covehead",2386,"OK",""
2018,"Covehead",2387,"Lost",""
2018,"Alberton",2350,"OK",""
2018,"Covehead",2388,"OK",""
2018,"Wallace",2116,"OK",""
2018,"Covehead",2389,"OK",""
2018,"Alberton",2351,"OK",""
2018,"Covehead",2390,"OK",""
2018,"Wallace",2115,"OK",""
2018,"Alberton",2352,">1/2",""
2018,"Covehead",2391,"OK",""
2018,"Covehead",2392,"OK",""
2018,"Covehead",2393,"OK",""
2018,"Fortune",181,"OK",""
2020,"Murray Harbour",6724,"OK",""
2020,"Murray Harbour",6725,"OK",""
2020,"Murray Harbour",6707,"OK",""
2020,"Murray Harbour",6708,"OK",""
2020,"Murray Harbour",6709,"OK",""
2020,"Murray Harbour",6710,"OK",""
2020,"Murray Harbour",6711,"OK",""
2020,"Murray Harbour",6712,"OK",""
2020,"Murray Harbour",6713,"OK",""
2020,"Murray Harbour",6714,"OK",""
2020,"Murray Harbour",6726,"OK",""
2020,"Murray Harbour",6727,"OK",""
2020,"Murray Harbour",6728,"OK",""
2020,"Murray Harbour",6729,"OK",""
2020,"Murray Harbour",6730,"OK",""
2020,"Skinner's Pond",6659,"OK",""
2020,"Skinner's Pond",6655,"OK",""
2020,"Skinner's Pond",6650,"OK",""
2020,"Skinner's Pond",6649,"OK",""
2020,"Skinner's Pond",6648,"OK",""
2020,"Skinner's Pond",6647,"OK",""
2020,"Skinner's Pond",6646,"OK",""
2020,"Skinner's Pond",6631,"OK",""
2020,"Skinner's Pond",6632,"OK","75% gravel"
2020,"Skinner's Pond",6633,"OK",""
2020,"Skinner's Pond",6634,"OK",""
2020,"Skinner's Pond",6635,"OK",""
2020,"Skinner's Pond",6652,"OK",""
2020,"Skinner's Pond",6658,"OK",""
2020,"Skinner's Pond",6653,"OK",""
2020,"Skinner's Pond",6654,"OK",""
2020,"Skinner's Pond",6645,"OK",""
2020,"Skinner's Pond",6643,"OK",""
2020,"Skinner's Pond",6642,"OK",""
2020,"Skinner's Pond",6641,"OK","All rocks shifted to one end, 70% gravel"
2020,"Cape Egmont",6629,"OK",""
2020,"Cape Egmont",6630,"OK",""
2020,"Cape Egmont",6624,"OK",""
2020,"Cape Egmont",6623,"OK",""
2020,"Cape Egmont",6622,"OK",""
2020,"Cape Egmont",6621,"OK",""
2020,"Cape Egmont",6620,"OK",""
2020,"Cape Egmont",6619,"OK",""
2020,"Cape Egmont",6618,"OK",""
2020,"Cape Egmont",6617,"OK",""
2020,"Cape Egmont",6616,"OK",""
2020,"Fortune",6661,"Lost",""
2020,"Fortune",6684,"Lost",""
2020,"Nine Mile Creek",6820,"OK",""
2020,"Nine Mile Creek",6811,"OK",""
2020,"Nine Mile Creek",6812,"OK",""
2020,"Nine Mile Creek",6813,"OK",""
2020,"Nine Mile Creek",6814,"OK",""
2020,"Nine Mile Creek",6827,"OK",""
2020,"Nine Mile Creek",6828,"OK",""
2020,"Nine Mile Creek",6829,"OK",""
2020,"Nine Mile Creek",6830,"OK",""
2020,"Covehead",6763,"OK","photo of collector says 6762 but really 6763"
2020,"Covehead",6764,"OK",""
2020,"Covehead",6765,"OK",""
2020,"Covehead",6777,"OK",""
2020,"Covehead",6778,"OK",""
2020,"Covehead",6769,"OK",""
2020,"Covehead",6779,"OK","no gravel"
2020,"Covehead",6770,"OK",""
2020,"Covehead",6790,"OK","5% gravel"
2020,"Covehead",6789,"OK","<5% gravel"
2020,"Covehead",6788,"OK",""
2020,"Covehead",6780,"OK",""
2020,"Covehead",6787,"OK",""
2020,"Covehead",6786,"OK","0 gravel"
2020,"Covehead",6782,"Lost",""
2020,"Skinner's Pond",6636,"OK",""
2020,"Skinner's Pond",6637,"OK",""
2020,"Skinner's Pond",6657,"OK",""
2020,"Skinner's Pond",6639,"OK",""
2020,"Skinner's Pond",6640,"OK",""
2020,"Murray Harbour",6719,"Lost",""
2019,"Fortune",1249,"OK",""
2019,"Fortune",1264,"OK",""
2019,"Fortune",1263,"OK",""
2019,"Fortune",1261,"OK",""
2019,"Fortune",1262,"OK",""
2019,"Covehead",1384,"OK","No gravel, stayed at surface, washed out"
2019,"Covehead",1373,"OK","came up sideways, no gravel"
2019,"Covehead",1381,"OK","No gravel"
2019,"Covehead",1356,"OK","No gravel"
2019,"Covehead",1361,"OK",""
2019,"Covehead",1370,"OK","No gravel"
2019,"Covehead",1365,"OK","No gravel"
2019,"Covehead",1366,"OK","No gravel"
2019,"Covehead",1376,"OK",""
2019,"Covehead",1357,"OK",""
2019,"Covehead",1358,"OK",""
2019,"Covehead",1364,"OK",""
2019,"Covehead",1360,"OK","No gravel"
2019,"Covehead",1377,"OK","No gravel"
2019,"Covehead",1367,"OK","No gravel"
2019,"Covehead",1378,"OK",""
2019,"Covehead",1368,"OK","No gravel"
2019,"Covehead",1374,"OK",""
2019,"Covehead",1369,"OK","No gravel"
2019,"Covehead",1375,"OK","No gravel"
2019,"Covehead",1385,"OK","No gravel"
2019,"Covehead",1372,NA,"No gravel"
2019,"Murray Harbour",345,">1/2",""
2019,"Murray Harbour",328,"OK",""
2019,"Murray Harbour",355,"<1/2","muddy"
2019,"Murray Harbour",351,"OK","No gravel"
2019,"Murray Harbour",329,">1/2",""
2019,"Murray Harbour",330,"OK","No gravel"
2019,"Murray Harbour",354,"<1/2",""
2019,"Murray Harbour",350,">1/2",""
2019,"Murray Harbour",353,"<1/2",""
2019,"Murray Harbour",352,"OK","No gravel"
2019,"Murray Harbour",335,"OK","No gravel"
2019,"Murray Harbour",339,"OK","not much gravel"
2019,"Murray Harbour",333,">1/2",""
2019,"Murray Harbour",349,">1/2",""
2019,"Murray Harbour",344,"<1/2",""
2019,"Murray Harbour",337,">1/2",""
2019,"Murray Harbour",343,"OK","No gravel"
2019,"Murray Harbour",336,"<1/2",""
2019,"Murray Harbour",338,"OK",""
2019,"Murray Harbour",332,"OK","No gravel"
2019,"Murray Harbour",327,"OK","No gravel"
2019,"Murray Harbour",334,"<1/2",""
2019,"Murray Harbour",326,"OK",""
2019,"Murray Harbour",348,"<1/2",""
2019,"Murray Harbour",346,"<1/2",""
2019,"Murray Harbour",347,">1/2",""
2019,"Murray Harbour",341,"<1/2",""
2019,"Murray Harbour",342,"OK",""
2019,"Murray Harbour",331,"OK",""
2019,"Nine Mile Creek",1412,"OK",""
2019,"Nine Mile Creek",1413,"OK",""
2019,"Nine Mile Creek",1414,"OK",""
2019,"Nine Mile Creek",1410,"OK",""
2019,"Nine Mile Creek",1415,"OK",""
2019,"Nine Mile Creek",1407,"OK",""
2019,"Nine Mile Creek",1420,"OK",""
2019,"Nine Mile Creek",1408,"OK","shrimp"
2019,"Nine Mile Creek",1409,"OK",""
2019,"Nine Mile Creek",1405,"OK",""
2019,"Nine Mile Creek",1411,"OK",""
2019,"Nine Mile Creek",1419,"OK",""
2019,"Nine Mile Creek",1418,"OK","shrimp. No gravel"
2019,"Nine Mile Creek",1417,"OK","No gravel"
2019,"Nine Mile Creek",1416,"OK",""
2019,"Nine Mile Creek",1401,"OK",""
2019,"Nine Mile Creek",1402,"OK",""
2019,"Nine Mile Creek",1403,"OK",""
2019,"Nine Mile Creek",1404,"OK",""
2019,"Nine Mile Creek",1406,"OK",""
2019,"Nine Mile Creek",1400,"OK",""
2019,"Nine Mile Creek",1396,"OK",""
2019,"Nine Mile Creek",1397,"OK",""
2019,"Nine Mile Creek",1398,"OK",""
2019,"Nine Mile Creek",1399,"OK",""
2019,"Nine Mile Creek",1391,"OK",""
2019,"Nine Mile Creek",1392,"OK",""
2019,"Nine Mile Creek",1393,"OK",""
2019,"Nine Mile Creek",1394,"OK",""
2019,"Nine Mile Creek",1395,"OK",""
2019,"Nine Mile Creek",1386,"OK",""
2019,"Nine Mile Creek",1387,"OK",""
2018,"Alberton",2353,"OK",""
2018,"Covehead",2394,"OK",""
2018,"Wallace",2114,"OK",""
2018,"Covehead",2395,"OK",""
2018,"Covehead",2396,"Lost",""
2018,"Covehead",2397,"OK",""
2018,"Covehead",2398,"OK",""
2018,"Wallace",2113,"OK",""
2018,"Covehead",2399,"OK",""
2018,"Covehead",2400,"Lost",""
2018,"Covehead",2501,"OK",""
2018,"Covehead",2502,"OK",""
2018,"Wallace",2057,"OK",""
2018,"Alberton",2354,"OK",""
2018,"Alberton",2355,"OK",""
2018,"Alberton",2356,"OK",""
2018,"Alberton",2357,"OK",""
2018,"Alberton",2358,"OK",""
2018,"Wallace",2056,"OK",""
2018,"Wallace",2055,"OK",""
2018,"Wallace",2054,"OK",""
2018,"Wallace",2053,"OK",""
2018,"Fortune",182,"OK",""
2018,"Cape Egmont",2550,"OK",""
2018,"Cape Egmont",2551,"OK",""
2018,"Cape Egmont",2552,"OK",""
2018,"Cape Egmont",2553,"OK",""
2018,"Cape Egmont",2560,"OK",""
2018,"Cape Egmont",2554,"OK",""
2018,"Cape Egmont",2556,"OK",""
2018,"Cape Egmont",2555,"OK",""
2018,"Cape Egmont",2557,"OK",""
2018,"Cape Egmont",2558,"OK",""
2018,"Cape Egmont",2561,"OK",""
2018,"Fortune",183,"OK",""
2018,"Fortune",184,"OK",""
2018,"Fortune",185,"OK",""
2018,"Fortune",191,"OK",""
2018,"Fortune",194,"OK",""
2018,"Fortune",196,"OK",""
2018,"Fortune",198,"OK",""
2018,"Fortune",200,"OK",""
2018,"Fortune",2302,"OK",""
2018,"Fortune",2303,"OK",""
2020,"Covehead",6776,"OK",""
2020,"Covehead",6785,"OK",""
2019,"Nine Mile Creek",1388,"OK",""
2019,"Nine Mile Creek",1389,"OK",""
2019,"Nine Mile Creek",1390,"OK",""
2018,"Wallace",2052,"OK",""
2018,"Wallace",2048,"OK",""
2018,"Wallace",2049,"OK",""
2018,"Wallace",2050,"OK",""
2018,"Wallace",2046,"OK",""
2018,"Alberton",2359,"OK",""
2018,"Alberton",2360,"OK",""
2018,"Alberton",2361,"OK",""
2018,"Alberton",2362,"OK","May be flipped"
2018,"Alberton",2363,"OK",""
2018,"Alberton",2364,"OK",""
2018,"Alberton",2365,"OK",""
2018,"Alberton",2366,"OK",""
2018,"Alberton",2367,"OK",""
2018,"Alberton",2368,"OK",""
2018,"Alberton",2370,"OK",""
2018,"Alberton",2371,"OK",""
2018,"Alberton",2372,"OK",""
2018,"Skinner's Pond",2342,"OK",""
2018,"Murray Harbour",2563,"OK",""
2018,"Murray Harbour",2564,"OK",""
2018,"Murray Harbour",2565,"OK",""
2018,"Murray Harbour",2566,"OK",""
2020,"Covehead",6766,"OK","20% gravel"
2018,"Murray Harbour",2567,"OK",""
2018,"Murray Harbour",2568,"OK",""
2018,"Skinner's Pond",2341,"OK",""
2018,"Skinner's Pond",2340,"OK",""
2018,"Skinner's Pond",2339,"OK",""
2018,"Skinner's Pond",2338,"OK",""
2018,"Murray Harbour",2569,"OK",""
2018,"Murray Harbour",2570,"OK",""
2018,"Murray Harbour",2571,"OK",""
2018,"Murray Harbour",2572,"OK",""
2018,"Murray Harbour",2573,"OK",""
2018,"Murray Harbour",2574,"OK",""
2018,"Murray Harbour",2575,"OK",""
2018,"Skinner's Pond",2337,"OK",""
2018,"Skinner's Pond",2336,"OK",""
2018,"Skinner's Pond",2335,"OK",""
2018,"Skinner's Pond",2334,"OK",""
2018,"Skinner's Pond",2333,"OK",""
2018,"Skinner's Pond",2332,"OK",""
2018,"Skinner's Pond",2331,"OK",""
2018,"Skinner's Pond",2330,"OK",""
2018,"Skinner's Pond",2329,"OK",""
2020,"Covehead",6775,"OK","10% gravel"
2018,"Skinner's Pond",2328,"OK",""
2018,"Murray Harbour",2576,"OK",""
2018,"Skinner's Pond",2327,"Lost",""
2018,"Murray Harbour",2577,"OK",""
2018,"Skinner's Pond",2326,"Lost",""
2018,"Murray Harbour",2578,"OK",""
2018,"Skinner's Pond",2325,"OK",""
2018,"Skinner's Pond",2324,"OK",""
2018,"Skinner's Pond",2323,"OK",""
2018,"Skinner's Pond",2322,"OK",""
2018,"Murray Harbour",2579,"OK",""
2018,"Skinner's Pond",2321,"OK",""
2018,"Murray Harbour",2580,"OK",""
2018,"Skinner's Pond",2320,"OK",""
2018,"Skinner's Pond",2319,"OK",""
2018,"Murray Harbour",2581,"OK",""
2018,"Murray Harbour",2582,"OK",""
2018,"Murray Harbour",2583,"OK",""
2018,"Murray Harbour",2584,"OK",""
2018,"Murray Harbour",2585,"OK",""
2018,"Murray Harbour",2586,"OK",""
2018,"Murray Harbour",2587,"OK",""
2020,"Covehead",6774,"OK",""
2018,"Murray Harbour",2588,"OK",""
2018,"Murray Harbour",2589,"OK",""
2018,"Murray Harbour",2590,"OK",""
2018,"Skinner's Pond",2318,"OK",""
2018,"Murray Harbour",2591,"OK",""
2018,"Skinner's Pond",2317,"OK",""
2018,"Skinner's Pond",2316,"OK",""
2018,"Skinner's Pond",2315,"OK",""
2018,"Murray Harbour",2592,"OK",""
2018,"Nine Mile Creek",2504,"OK",""
2018,"Nine Mile Creek",2505,"OK",""
2018,"Nine Mile Creek",2506,"OK",""
2018,"Nine Mile Creek",2507,"OK",""
2018,"Nine Mile Creek",2508,"OK",""
2018,"Nine Mile Creek",2509,"OK",""
2018,"Nine Mile Creek",2510,"OK",""
2018,"Nine Mile Creek",2511,"OK",""
2018,"Nine Mile Creek",2512,"OK",""
2018,"Nine Mile Creek",2513,"OK",""
2018,"Skinner's Pond",2314,"OK",""
2018,"Skinner's Pond",2313,"OK",""
2018,"Nine Mile Creek",2514,"OK",""
2020,"Covehead",6762,"OK",""
2018,"Cape Egmont",2335,"OK",""
2018,"Cape Egmont",2536,"OK",""
2018,"Cape Egmont",2537,"OK",""
2018,"Nine Mile Creek",2515,"OK",""
2018,"Nine Mile Creek",2516,"OK",""
2018,"Nine Mile Creek",2517,"OK",""
2018,"Nine Mile Creek",2518,"OK",""
2018,"Nine Mile Creek",2519,"OK",""
2018,"Nine Mile Creek",2520,"OK",""
2018,"Nine Mile Creek",2521,"OK",""
2018,"Nine Mile Creek",2522,"OK",""
2018,"Nine Mile Creek",2523,"OK",""
2018,"Nine Mile Creek",2524,"OK",""
2018,"Nine Mile Creek",2525,"OK",""
2018,"Nine Mile Creek",2526,"OK",""
2018,"Nine Mile Creek",2528,"OK",""
2018,"Nine Mile Creek",2529,"OK",""
2018,"Nine Mile Creek",2530,"OK",""
2018,"Nine Mile Creek",2531,"OK",""
2018,"Nine Mile Creek",2532,"OK",""
2018,"Fortune",2312,"OK",""
2020,"Covehead",6761,"OK",""
2020,"Covehead",6784,"OK",""
2018,"Fortune",2311,"OK",""
2018,"Fortune",199,"OK",""
2018,"Fortune",197,"OK",""
2018,"Fortune",195,"OK",""
2018,"Fortune",193,"OK",""
2018,"Fortune",192,"OK",""
2018,"Fortune",190,"OK",""
2018,"Fortune",189,"OK",""
2018,"Fortune",188,"OK",""
2018,"Fortune",187,"OK",""
2018,"Cape Egmont",2539,"OK",""
2018,"Fortune",186,"OK",""
2018,"Cape Egmont",2540,"OK",""
2018,"Fortune",179,"OK",""
2018,"Fortune",178,"OK",""
2018,"Fortune",2310,"OK",""
2018,"Fortune",2309,"OK",""
2018,"Fortune",2308,"OK",""
2018,"Fortune",2307,"OK",""
2018,"Fortune",2306,"OK",""
2018,"Cape Egmont",2541,"OK",""
2018,"Fortune",2304,"OK",""
2020,"Covehead",6773,"OK",""
2018,"Fortune",2301,"OK",""
2018,"Fortune",2305,"OK",""
2018,"Cape Egmont",2542,"OK",""
2018,"Cape Egmont",2543,"OK",""
2018,"Cape Egmont",2545,"OK",""
2018,"Cape Egmont",2546,"OK",""
2018,"Cape Egmont",2547,"OK",""
2018,"Cape Egmont",2559,"OK",""
2018,"Cape Egmont",2548,"OK",""
2018,"Cape Egmont",2562,"OK",""
2020,"Covehead",6783,"OK",""
2020,"Covehead",6781,"OK","5% gravel"
2020,"Covehead",6772,"OK",""
2020,"Covehead",6771,"OK","5% gravel"
2020,"Covehead",6767,"OK","0 gravel"
2020,"Covehead",6768,"OK","0 gravel"
