Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date,Time,Temperature
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,16,2014-09-16,22:00:00,16.8
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,0:00:00,16.91
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,2:00:00,16.91
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,4:00:00,16.93
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,6:00:00,16.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,8:00:00,16.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,10:00:00,16.87
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,12:00:00,16.97
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,14:00:00,17.01
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,16:00:00,17.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,18:00:00,17.04
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,20:00:00,16.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,17,2014-09-17,22:00:00,16.97
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,0:00:00,16.86
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,2:00:00,16.68
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,4:00:00,16.67
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,6:00:00,16.7
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,8:00:00,16.82
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,10:00:00,16.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,12:00:00,16.79
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,14:00:00,16.9
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,16:00:00,16.95
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,18:00:00,16.95
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,20:00:00,16.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,18,2014-09-18,22:00:00,16.85
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,0:00:00,16.93
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,2:00:00,16.52
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,4:00:00,16.5
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,6:00:00,16.43
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,8:00:00,16.3
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,10:00:00,16.23
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,12:00:00,16.18
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,14:00:00,16.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,16:00:00,15.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,18:00:00,15.93
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,20:00:00,15.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,19,2014-09-19,22:00:00,15.84
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,0:00:00,15.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,2:00:00,15.69
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,4:00:00,15.53
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,6:00:00,15.32
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,8:00:00,15.16
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,10:00:00,15.18
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,12:00:00,15.22
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,14:00:00,15.14
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,16:00:00,15.29
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,18:00:00,15.39
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,20:00:00,15.43
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,20,2014-09-20,22:00:00,15.49
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,0:00:00,15.51
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,2:00:00,15.04
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,4:00:00,15.14
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,6:00:00,15.35
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,8:00:00,15.47
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,10:00:00,15.58
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,12:00:00,15.69
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,14:00:00,15.76
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,16:00:00,15.74
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,18:00:00,15.72
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,20:00:00,15.87
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,21,2014-09-21,22:00:00,15.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,0:00:00,15.78
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,2:00:00,15.77
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,4:00:00,15.74
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,6:00:00,15.76
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,8:00:00,15.84
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,10:00:00,15.91
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,12:00:00,15.93
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,14:00:00,15.94
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,16:00:00,15.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,18:00:00,15.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,20:00:00,16.09
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,22,2014-09-22,22:00:00,16.63
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,0:00:00,16.43
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,2:00:00,16.35
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,4:00:00,16.23
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,6:00:00,15.99
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,8:00:00,15.87
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,10:00:00,15.81
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,12:00:00,15.82
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,14:00:00,15.9
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,16:00:00,16.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,18:00:00,16.07
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,20:00:00,16.03
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,23,2014-09-23,22:00:00,16.02
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,0:00:00,16.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,2:00:00,16.01
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,4:00:00,15.86
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,6:00:00,15.86
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,8:00:00,15.82
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,10:00:00,15.79
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,12:00:00,15.76
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,14:00:00,15.72
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,16:00:00,15.74
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,18:00:00,15.9
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,20:00:00,15.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,24,2014-09-24,22:00:00,15.84
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,0:00:00,15.58
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,2:00:00,15.59
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,4:00:00,15.7
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,6:00:00,15.63
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,8:00:00,15.61
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,10:00:00,15.63
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,12:00:00,15.7
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,14:00:00,15.82
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,16:00:00,15.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,18:00:00,15.84
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,20:00:00,15.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,25,2014-09-25,22:00:00,15.77
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,0:00:00,15.69
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,2:00:00,15.67
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,4:00:00,15.73
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,6:00:00,15.69
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,8:00:00,15.58
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,10:00:00,15.59
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,12:00:00,15.64
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,14:00:00,15.76
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,16:00:00,15.73
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,18:00:00,15.67
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,20:00:00,15.78
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,26,2014-09-26,22:00:00,15.78
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,0:00:00,15.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,2:00:00,15.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,4:00:00,15.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,6:00:00,15.73
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,8:00:00,15.7
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,10:00:00,15.72
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,12:00:00,15.79
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,14:00:00,15.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,16:00:00,16.03
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,18:00:00,15.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,20:00:00,15.93
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,27,2014-09-27,22:00:00,15.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,0:00:00,15.86
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,2:00:00,15.91
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,4:00:00,15.91
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,6:00:00,15.82
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,8:00:00,15.82
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,10:00:00,15.74
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,12:00:00,15.86
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,14:00:00,15.94
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,16:00:00,15.98
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,18:00:00,16.03
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,20:00:00,16.07
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,28,2014-09-28,22:00:00,16
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,0:00:00,15.99
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,2:00:00,16.04
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,4:00:00,16.03
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,6:00:00,15.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,8:00:00,15.89
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,10:00:00,15.8
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,12:00:00,15.85
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,14:00:00,15.87
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,16:00:00,15.82
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,18:00:00,15.86
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,20:00:00,15.69
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,29,2014-09-29,22:00:00,15.52
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,0:00:00,15.26
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,2:00:00,15.42
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,4:00:00,15.49
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,6:00:00,15.25
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,8:00:00,15.02
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,10:00:00,14.95
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,12:00:00,15.04
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,14:00:00,15.33
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,16:00:00,15.41
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,18:00:00,15.43
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,20:00:00,15.39
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,30,2014-09-30,22:00:00,15.25
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,0:00:00,15.15
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,2:00:00,15.17
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,4:00:00,15.11
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,6:00:00,15
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,8:00:00,14.87
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,10:00:00,15.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,12:00:00,14.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,14:00:00,14.7
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,16:00:00,15.21
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,18:00:00,15.29
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,20:00:00,15.17
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,1,2014-10-01,22:00:00,14.6
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,0:00:00,14.65
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,2:00:00,14.54
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,4:00:00,14.41
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,6:00:00,14.1
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,8:00:00,14.3
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,10:00:00,14.81
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,12:00:00,14.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,14:00:00,14.33
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,16:00:00,14.33
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,18:00:00,14.97
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,20:00:00,15.01
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,10,2,2014-10-02,22:00:00,14.81
